lgo_ratio,hgo_ratio,lco_ratio,kero_ratio,biodiesel_ratio,density_15c,n_paraffin_c10_c15,n_paraffin_c16_c20,n_paraffin_c21_plus,aromatic_content,sulfur_ppm,cetane_index,wafi_type,wafi_ppm,season,tank_history_flag,cfpp,cp,pp,target_cfpp,decision,decision_noisy
0.657859324,0.22498658,0.065975239,0.021178857,0.03,841.0921054,10.07911677,10.01314224,2.755092609,26.20964991,6.875713072,49.34666602,A,484.2863817,deep_winter,recent_change,-17.03912392,-14.86896021,-8.813976539,-23,risk,risk
0.484578259,0.285428324,0.192239891,0.007753526,0.03,848.0564328,9.033684604,9.399051409,2.077571045,28.617741,8.733557165,45.58725553,C,326.4971822,winter,recent_change,-13.31030924,-10.48387728,-4.528004693,-18,risk,risk
0.42602651,0.275626999,0.193566705,0.074779786,0.03,850.5376472,9.325643117,9.974573792,2.772367222,28.18213763,9.289996577,47.63060221,C,401.9161033,deep_winter,recent_change,-17.45220471,-12.52420708,-11.25148252,-23,risk,risk
0.741391537,0.069033984,0.156963489,0.00261099,0.03,842.176692,10.23783123,8.918069433,2.638529263,26.11722458,5.645636657,47.02865748,B,218.1067055,deep_winter,recent_change,-16.59079662,-13.59903969,-9.249477969,-23,risk,risk
0.650009241,0.193265597,0.075386088,0.051339074,0.03,841.1017308,9.341675175,8.477966974,1.504116254,25.91376252,9.278714451,49.52231881,B,56.49539117,winter,recent_change,-13.68760204,-9.25267112,-6.584951443,-18,risk,risk
0.503272753,0.262914566,0.113046107,0.090766574,0.03,840.8948398,9.670711708,8.752326852,1.634303952,26.94105466,6.570215279,47.95114402,C,248.4131607,winter,recent_change,-19.96010514,-17.19932572,-13.16852621,-18,caution,caution
0.564590003,0.290780114,0.04912177,0.065508113,0.03,840.7747631,9.050367429,10.5522983,2.261880176,20.7101305,9.311601967,49.25904147,C,311.1169831,deep_winter,clean,-20.74052396,-16.21090973,-13.92739097,-23,risk,risk
0.669691475,0.096286559,0.176703188,0.027318779,0.03,844.0712335,11.44629771,9.430138846,2.099402869,24.51107359,6.948858856,49.50608305,C,185.4647177,winter,clean,-14.7487966,-12.06727875,-8.704584583,-18,risk,risk
0.457433552,0.243328237,0.173910491,0.09532772,0.03,842.3858974,9.079564449,7.823722669,2.353603238,24.53756289,6.729234161,47.28747934,A,291.528609,deep_winter,recent_change,-14.66783678,-11.92149536,-7.183772038,-23,risk,risk
0.63341382,0.212772586,0.092731586,0.031082008,0.03,841.5670342,10.21972083,11.01125177,2.127242086,23.41202378,7.875785469,50.84319632,B,280.4633637,deep_winter,clean,-21.20270569,-18.55476347,-12.85834827,-23,risk,risk
0.6379417,0.215364134,0.105028692,0.011665474,0.03,843.4522722,9.845519502,9.420386467,1.97669498,24.47087216,6.093632368,48.23958187,none,0.0,winter,clean,-0.567531978,2.241806609,4.533646178,-18,risk,risk
0.564294188,0.187649651,0.170222042,0.047834119,0.03,845.2120159,10.11873746,9.095874936,1.696571132,26.35687119,5.309554561,46.52656635,A,222.2443965,deep_winter,clean,-14.3344435,-11.37593759,-5.560347695,-23,risk,caution
0.468011159,0.264169258,0.185172172,0.052647411,0.03,846.4328418,9.564041217,8.569182393,2.477679466,26.36595149,8.827718561,44.7898015,A,246.1617471,deep_winter,clean,-12.61628345,-9.1643771,-4.092251733,-23,risk,risk
0.671116387,0.069643895,0.149866418,0.0793733,0.03,841.0323361,11.44384133,7.634181881,2.076059888,25.37572668,7.230003593,48.73927491,C,129.9120399,winter,recent_change,-19.9101042,-14.99907552,-14.01409234,-18,caution,caution
0.729924597,0.163438484,0.042737816,0.033899102,0.03,837.4094081,11.29234596,10.41797759,2.897716672,23.26799881,8.57560019,51.53993939,A,323.925609,winter,mixed,-16.7150817,-13.14386767,-8.532254296,-18,risk,risk
0.686231332,0.136522972,0.109147519,0.038098177,0.03,839.9209991,10.24202177,9.373703824,2.500494705,24.24424414,6.923391133,50.6369149,B,341.7494439,winter,clean,-24.71683992,-19.91594278,-17.98647946,-18,normal,caution
0.75359137,0.038255248,0.101274135,0.076879247,0.03,834.3913664,11.31233202,7.872679474,2.052909102,21.92215954,9.906666038,50.78084115,B,161.0273054,winter,clean,-25.93135494,-21.32654341,-17.55223364,-18,normal,normal
0.545546866,0.270807698,0.075699105,0.077946331,0.03,840.3258716,9.506557655,8.718204388,2.429247276,24.75718637,6.31778621,48.08466627,C,303.1515963,deep_winter,clean,-21.24203503,-17.47615608,-12.42727211,-23,risk,risk
0.528898034,0.276155588,0.119946915,0.044999463,0.03,843.3780088,7.518914928,9.034452388,1.884376048,23.76988259,7.946090853,49.24283565,A,55.7523254,winter,clean,-8.519327735,-4.46929131,0.0763811,-18,risk,caution
0.676600201,0.182028907,0.090375653,0.020995239,0.03,838.8991388,9.636051642,9.842453462,3.086610574,26.23609907,6.787502349,50.18640535,C,246.9277129,deep_winter,mixed,-16.26976935,-11.42080236,-11.2109693,-23,risk,risk
0.810561566,0.000213134,0.128288706,0.030936594,0.03,839.5000832,10.05326207,8.680787518,1.332902317,24.01023768,7.979337432,49.44912646,A,342.0601167,deep_winter,clean,-24.64978707,-22.52598237,-17.02997075,-23,caution,caution
0.797953354,0.049007205,0.049051553,0.073987887,0.03,833.7932782,10.33606978,9.430089874,2.382595299,23.95627696,9.03771375,51.07889085,C,335.0649508,winter,recent_change,-25.76021933,-21.08430883,-20.01508713,-18,caution,caution
0.544178596,0.209744776,0.177902075,0.038174552,0.03,846.7392951,9.208169639,9.107186317,1.75114172,28.30802926,9.607158667,46.56589221,A,407.0144385,deep_winter,clean,-14.5301462,-9.546930298,-6.265410939,-23,risk,risk
0.734270598,0.099591511,0.129542848,0.006595044,0.03,839.8303524,10.22766246,8.866923779,2.697755064,28.16136779,5.073616061,47.15990563,B,83.72571544,winter,mixed,-13.92798754,-9.685093557,-4.968054421,-18,risk,risk
0.591377502,0.105413532,0.182049222,0.091159743,0.03,842.7726399,9.119429405,7.887873411,2.105843161,25.85474319,6.305773607,47.48619313,B,209.4002157,winter,recent_change,-20.74427967,-18.29286331,-12.77061271,-18,caution,caution
0.77500362,0.134421651,0.029174803,0.031399926,0.03,837.3280477,10.85726308,9.643014585,2.019720191,24.10523484,9.972642473,49.46195127,A,371.3877474,deep_winter,clean,-19.75405828,-17.58264416,-12.81890793,-23,risk,risk
0.704239048,0.112078108,0.074780856,0.078901988,0.03,835.3500583,9.195239955,7.686890145,1.831335843,21.4775669,8.58287778,51.05325537,B,259.4559757,winter,recent_change,-28.32683736,-23.8823274,-21.52536211,-18,caution,caution
0.625165477,0.24296032,0.009931997,0.091942206,0.03,832.4486001,10.88977892,9.911241355,2.644575055,22.31688174,5.136622206,50.34541177,B,296.69066,winter,clean,-24.01896643,-20.25762609,-17.50187484,-18,normal,normal
0.839421309,0.083894014,0.037614109,0.009070568,0.03,835.4770463,10.7985291,9.675262957,1.381040207,23.64580036,9.6959649,51.38738424,A,214.0545866,winter,clean,-20.06868239,-15.37059866,-11.20155679,-18,caution,caution
0.681827477,0.194884192,0.014058764,0.079229567,0.03,831.4834984,12.14562786,10.6056421,2.618966701,20.32307154,7.56342401,51.61640217,B,269.4204718,deep_winter,clean,-22.54460039,-18.31845578,-16.27020633,-23,risk,risk
0.548750803,0.184507824,0.193677488,0.043063884,0.03,846.9149765,9.339311616,9.397716489,1.56366597,29.97895694,7.1926955,47.11028236,B,305.7113295,deep_winter,recent_change,-16.74645385,-13.36523955,-10.2515515,-23,risk,risk
0.499532132,0.263844607,0.187149254,0.019474006,0.03,849.5208908,7.025102501,9.264584098,2.454745951,26.67560605,7.691447672,46.318502,A,390.1846251,deep_winter,clean,-12.1709503,-8.51747356,-6.11175378,-23,risk,risk
0.588168329,0.252952242,0.035576719,0.09330271,0.03,836.8314788,10.20307694,9.536084204,1.506422897,23.34749575,8.193773846,49.63875257,B,208.3968658,winter,recent_change,-23.7528482,-20.61851076,-18.20288326,-18,caution,caution
0.797953354,0.049007205,0.049051553,0.073987887,0.03,833.7932782,10.33606978,9.430089874,2.382595299,23.95627696,9.03771375,51.07889085,C,90.68609903,winter,recent_change,-15.17319845,-10.82607945,-7.295431382,-18,risk,risk
0.708506269,0.109970957,0.087899023,0.063623751,0.03,838.2584907,12.4831433,9.283820973,2.327592699,24.55347145,7.842586405,50.73728123,C,246.2965775,winter,clean,-22.17993549,-19.10539954,-14.75363429,-18,normal,normal
0.528698456,0.291688575,0.144474158,0.005138812,0.03,849.4964918,8.979223843,10.20764416,2.717671419,28.05291536,6.313605105,44.54582781,A,244.5947071,deep_winter,recent_change,-12.4136754,-10.24486112,-3.975642438,-23,risk,risk
0.479040751,0.274989537,0.199361552,0.01660816,0.03,851.1032728,8.483543066,9.537183253,2.547624468,30.09133031,8.137579591,45.76989995,A,52.75492093,winter,mixed,-3.409424449,-0.895524299,1.908778586,-18,risk,risk
0.716156508,0.0870573,0.101746046,0.065040145,0.03,837.1970106,9.859701867,8.283252275,1.841357113,24.02543181,6.577660823,48.56777244,A,153.2886094,winter,mixed,-17.80185064,-14.35193522,-10.83697041,-18,risk,risk
0.483118888,0.224580258,0.184874633,0.077426221,0.03,846.3369827,10.04963059,8.179262414,1.728356193,25.98017177,5.815814389,47.02877997,none,0.0,winter,clean,-5.579787894,-1.579594161,-0.325875017,-18,risk,risk
0.71145136,0.160099488,0.054096709,0.044352443,0.03,837.299278,9.679102604,8.646268739,2.145163477,23.61623807,9.757057038,47.04801718,A,87.02177008,winter,clean,-13.32472361,-8.599673421,-6.87770844,-18,risk,risk
0.735355677,0.1272816,0.034462231,0.072900492,0.03,834.6520261,10.25136059,9.482741487,1.789447525,21.82269367,7.796692151,53.23572359,A,394.5818236,deep_winter,mixed,-20.97691305,-18.79329297,-14.34802389,-23,risk,risk
0.450564119,0.296614352,0.192458011,0.030363518,0.03,850.7266835,9.076586207,10.16274979,2.023773505,29.31449584,9.296036057,46.68769757,A,295.7715055,deep_winter,recent_change,-10.44852315,-7.216853106,-4.310021273,-23,risk,risk
0.761437909,0.057849101,0.101648128,0.049064862,0.03,836.5817876,10.34371133,9.86423308,1.785508615,20.77189909,9.467086849,51.04646989,A,424.2649439,deep_winter,recent_change,-21.96744387,-17.33467212,-14.51928716,-23,risk,risk
0.580017379,0.158992389,0.198487023,0.032503209,0.03,848.855595,8.36262634,8.030514508,2.778931467,26.41582239,6.968495131,45.69015611,C,50.6592752,winter,clean,-6.889605907,-3.6470598,-1.240189624,-18,risk,risk
0.669124252,0.225761925,0.007544788,0.067569036,0.03,834.5933253,11.05910649,8.700595759,1.660859759,22.71143674,8.621909973,50.64950756,A,228.6411295,deep_winter,clean,-19.62288692,-16.83282069,-13.59834439,-23,risk,risk
0.614000115,0.275014192,0.059002478,0.021983215,0.03,839.90686,9.48731841,9.703048078,2.689598373,25.94848191,6.337230222,49.08408899,A,348.9883493,deep_winter,recent_change,-15.58228278,-12.06954255,-10.10647265,-23,risk,risk
0.656172622,0.131755902,0.106337642,0.075733834,0.03,840.1682274,10.56966999,9.749305352,1.699357414,26.45936461,9.685106948,49.53822345,C,61.1111765,winter,recent_change,-10.99361906,-6.404617531,-5.029681693,-18,risk,risk
0.592099344,0.189205604,0.097737439,0.090957612,0.03,839.1983923,10.12153487,7.911156327,2.029371097,22.77312555,8.392508695,50.13399575,B,462.8131881,deep_winter,mixed,-26.70213876,-22.47728008,-21.12838996,-23,caution,caution
0.692269653,0.086975012,0.166994104,0.023761231,0.03,843.7418526,9.041203579,9.048017886,1.63412047,26.33660723,8.684943018,49.04503272,A,310.8951306,winter,clean,-18.1824928,-13.69612154,-11.83454375,-18,caution,caution
0.486998331,0.255039657,0.14366773,0.084294282,0.03,840.7291481,9.67558813,7.183714146,2.170192078,24.12513448,8.907681259,46.85751341,B,420.0883353,deep_winter,recent_change,-26.16863367,-23.94729318,-19.85175868,-23,caution,caution
0.761312339,0.004472716,0.12790236,0.076312585,0.03,836.1760289,12.28136161,8.035448537,1.472159641,25.85056548,6.227549514,47.24977274,C,211.8299803,winter,mixed,-22.89579161,-18.45900851,-16.1355114,-18,caution,caution
0.562395619,0.272736072,0.11960597,0.015262339,0.03,846.7204905,8.745534651,9.898104852,2.83802367,26.28489824,8.804955452,47.80296856,C,263.3577376,winter,mixed,-15.59965351,-10.68755681,-6.629042433,-18,risk,risk
0.568282068,0.207663698,0.155326509,0.038727725,0.03,846.7933792,8.756442843,8.266492953,2.022380408,27.6621554,5.360535254,47.4767143,A,64.34507507,winter,clean,-7.63856868,-2.656685825,-0.463212851,-18,risk,risk
0.596477325,0.286674475,0.043854819,0.042993382,0.03,840.5423173,9.758657115,7.719865356,2.056624366,24.74309717,8.135870364,50.77429584,A,397.8298112,deep_winter,mixed,-16.22577838,-13.97438653,-9.716150957,-23,risk,risk
0.577439063,0.183701194,0.186987952,0.021871792,0.03,848.0431084,9.595866501,8.507369078,1.830195788,27.25911224,6.146714598,47.18660075,C,288.4830975,deep_winter,clean,-16.53410411,-11.68544806,-10.23129568,-23,risk,risk
0.610213904,0.257481709,0.005263182,0.097041205,0.03,835.4018323,9.917979289,9.581050784,2.932560658,23.38975941,6.962518486,51.11943615,A,498.3724316,deep_winter,clean,-19.9373066,-17.21034966,-12.31668541,-23,risk,risk
0.597701033,0.220573328,0.087279563,0.064446076,0.03,841.2837518,10.51273821,10.61849044,2.041843539,24.16775804,8.04374779,49.47273336,C,246.7462939,deep_winter,clean,-20.88071025,-15.97408256,-12.59141601,-23,risk,risk
0.770446901,0.135730195,0.027220762,0.036602142,0.03,833.1680102,10.79426635,9.463904195,1.400500265,25.54713895,6.177397526,49.33170735,C,468.9629067,deep_winter,clean,-27.34114197,-22.87665773,-20.49509767,-23,normal,normal
0.51039349,0.290231715,0.16803486,0.001339935,0.03,850.5059011,8.431278088,8.192632009,2.234825342,26.95048502,6.652014859,45.05306644,A,252.24199,winter,recent_change,-11.23226643,-8.169604497,-3.367345379,-18,risk,risk
0.71130791,0.089188155,0.093810968,0.075692966,0.03,836.7321014,9.67610843,9.455132509,1.601349847,24.3978786,5.724972523,49.02640388,A,115.7324803,winter,recent_change,-15.27351305,-12.88155008,-8.351796232,-18,risk,risk
0.741939881,0.032073644,0.147595818,0.048390656,0.03,839.6063533,12.4880047,9.257290303,2.280704154,25.68073938,9.777984903,49.81502449,C,122.2719422,winter,clean,-18.12410583,-15.13703355,-9.816878338,-18,caution,caution
0.584890921,0.141786091,0.161861423,0.081461565,0.03,840.7541965,10.67122672,8.602305714,2.148361197,25.04866864,7.27113639,48.37200017,B,260.0226691,deep_winter,clean,-20.81660311,-17.31705694,-13.3214916,-23,risk,risk
0.740478783,0.002738424,0.138763133,0.08801966,0.03,838.1906875,11.05175616,7.764309719,1.976555127,23.58120334,5.300311979,47.64774649,B,422.5370801,deep_winter,recent_change,-30.32718072,-27.80365751,-25.21205353,-23,caution,caution
0.699884816,0.018498626,0.16534062,0.086275938,0.03,837.9465311,12.26297698,7.628890197,1.850758797,24.82840271,6.322036092,47.15461605,none,0.0,deep_winter,recent_change,-7.192067512,-3.782094844,0.348566683,-23,risk,risk
0.535915851,0.235182486,0.178425369,0.020476294,0.03,846.0981182,8.54949541,10.07163317,2.36219291,28.70019677,6.325273788,47.63463437,C,219.1697738,deep_winter,recent_change,-10.75654504,-7.402800786,-3.830987089,-23,risk,risk
0.686947911,0.097719841,0.097586206,0.087746042,0.03,836.8475056,11.51902193,9.269118899,1.76432302,24.92612988,9.675402028,48.93164271,none,0.0,winter,mixed,-4.4822993,-1.707963259,1.767087225,-18,risk,risk
0.746180589,0.011398294,0.168135442,0.044285675,0.03,841.9647445,10.33976215,8.392045424,1.696931064,27.04556294,7.921698544,47.03796675,B,347.6905025,deep_winter,clean,-22.51882725,-18.12536599,-13.60011448,-23,risk,risk
0.57505617,0.27339001,0.10858998,0.01296384,0.03,843.0537374,8.617661912,10.23334823,2.656478028,27.7616658,9.223135914,48.90120328,C,100.8772021,winter,clean,-9.447711447,-4.790965905,-2.711714576,-18,risk,risk
0.752540809,0.10678105,0.064099057,0.046579085,0.03,838.0495512,10.65047448,9.009347634,1.740646795,24.18502238,5.561820002,51.54015207,A,396.0206336,deep_winter,clean,-24.458973,-19.70475386,-17.69651949,-23,caution,caution
0.753184198,0.01216843,0.177553818,0.027093555,0.03,841.5313753,10.16624075,9.482022599,1.990054587,24.80115553,5.228419627,47.34747363,A,463.6834122,deep_winter,recent_change,-17.83514483,-13.86573332,-12.62588679,-23,risk,risk
0.59252786,0.204099352,0.114982116,0.058390672,0.03,839.9673854,9.849824018,9.374648976,1.9143239,26.54843748,9.446898545,48.14660081,A,205.2599844,winter,mixed,-16.51675464,-13.29763679,-10.65689124,-18,risk,risk
0.676131828,0.164490737,0.115380686,0.013996749,0.03,843.0184727,9.000764594,8.719218049,2.027113725,26.36917464,7.738929811,49.11471847,A,243.9940521,winter,clean,-18.80309845,-15.17767332,-12.47366139,-18,caution,caution
0.759103677,0.129737401,0.062557659,0.018601263,0.03,837.2169277,10.27610601,9.788859891,1.923240798,25.55577274,9.444292554,49.62494873,A,427.386101,deep_winter,recent_change,-20.03848585,-17.23165302,-12.07052043,-23,risk,risk
0.672796596,0.08429982,0.197760222,0.015143363,0.03,844.7373185,10.91904343,8.578510401,2.194179955,26.5172703,8.92048858,46.82442072,none,0.0,winter,recent_change,-4.332998164,-0.590552413,2.693589551,-18,risk,risk
0.770546923,0.117272553,0.001176989,0.081003535,0.03,832.4760082,12.16646398,8.809123379,2.452261385,21.64192397,7.82706171,50.29772561,A,273.1309403,winter,clean,-21.14134718,-18.55419863,-13.18882899,-18,caution,caution
0.698984244,0.088175033,0.158559383,0.02428134,0.03,841.7936651,9.337545417,8.484004594,2.420280783,28.24492529,7.790392284,48.36837205,A,283.5975821,deep_winter,clean,-15.46769057,-10.94028944,-7.643088113,-23,risk,caution
0.822170359,0.009077463,0.091167323,0.047584855,0.03,837.2781185,10.05465233,8.372110973,2.853395831,21.42554251,6.138600294,50.28386345,A,331.6601903,deep_winter,clean,-23.68107561,-21.44360575,-14.85682304,-23,caution,caution
0.836085478,0.021708574,0.021842861,0.090363087,0.03,828.6098479,12.05283595,8.274363176,1.792152314,20.83290939,7.099451374,52.170506,C,373.8091598,deep_winter,recent_change,-29.25849298,-26.57374875,-22.21158379,-23,caution,caution
0.552194715,0.192561169,0.179022341,0.046221774,0.03,845.0408045,8.932072922,8.838289719,2.420994165,27.04741641,7.048294003,45.95152221,C,306.5848652,winter,recent_change,-16.2159842,-12.36710679,-8.582725685,-18,risk,risk
0.607140992,0.298345892,0.013956649,0.050556467,0.03,839.0427237,10.55910986,9.384117168,2.374115258,24.31816861,6.492921224,51.57999246,C,275.2013386,deep_winter,clean,-18.15324232,-14.49678242,-9.480358851,-23,risk,risk
0.474378951,0.249626348,0.167524477,0.078470225,0.03,845.6284627,9.448377701,10.285367,2.048212764,27.13070197,7.943872853,46.66947412,A,345.4693744,deep_winter,clean,-13.21645989,-10.55189585,-5.918341694,-23,risk,risk
0.740494699,0.101295877,0.039066022,0.089143403,0.03,831.6880938,10.69440992,9.846180666,2.524859988,25.56089478,5.245611514,50.51214739,C,287.8411654,winter,mixed,-22.73293929,-18.53400709,-15.95252884,-18,caution,caution
0.601338625,0.183979078,0.106852252,0.077830044,0.03,840.9575793,11.69318043,9.042869127,1.711989004,23.74368347,5.003957143,48.65933443,C,313.4177657,deep_winter,recent_change,-25.61891883,-22.40383426,-17.81501479,-23,caution,caution
0.550396451,0.2288478,0.158367086,0.032388662,0.03,846.3333357,9.682063866,8.962356123,1.778527631,28.31105682,9.019072394,47.0959687,C,491.7903126,deep_winter,mixed,-16.8141986,-14.63912283,-8.568321313,-23,risk,risk
0.688144696,0.178477243,0.013456809,0.089921252,0.03,835.4091909,10.50699473,9.091452707,2.195398252,22.00817075,8.919420476,49.13466212,C,263.9393943,deep_winter,clean,-21.13458804,-19.088162,-13.48608806,-23,risk,risk
0.575506998,0.193117107,0.155965289,0.045410606,0.03,843.8193652,9.780341187,8.598542544,1.966485796,26.61612853,5.22014348,47.09205521,B,255.3774987,deep_winter,clean,-19.24213787,-15.37160645,-14.23647297,-23,risk,risk
0.654407471,0.245966352,0.046419617,0.023206559,0.03,837.56834,9.772190845,9.94349326,2.658198434,24.10736868,5.532746137,49.41445898,A,308.8723989,winter,clean,-17.0946522,-12.77431728,-11.39016446,-18,risk,risk
0.650446627,0.138082404,0.102028434,0.079442535,0.03,837.0154173,10.63505041,8.259915938,1.68049055,24.58474208,7.888159558,47.60702527,A,278.9469284,deep_winter,mixed,-18.9562657,-14.60988129,-10.53983283,-23,risk,risk
0.450420487,0.278904662,0.162314834,0.078360017,0.03,846.9769991,10.08929051,8.903673915,3.070059506,25.14440064,9.115952655,46.99586123,C,246.8110938,deep_winter,clean,-14.20467235,-10.88013789,-7.238747304,-23,risk,risk
0.847767805,0.036254856,0.005079074,0.080898265,0.03,828.9314354,12.74329903,9.534507604,2.137236393,22.93537088,5.269151652,51.25983851,C,122.8632925,winter,clean,-19.36467367,-16.93606847,-14.11274463,-18,caution,caution
0.716404041,0.006566847,0.156883998,0.090145114,0.03,835.9726893,10.09193684,7.910051804,1.990226789,23.91163066,6.516883416,49.00023884,C,283.0206054,deep_winter,mixed,-20.85776672,-16.1953607,-11.95939755,-23,risk,risk
0.534037532,0.219662741,0.139589405,0.076710323,0.03,841.6758338,10.26021987,8.642474204,2.044361979,24.35281221,8.432399193,47.48450981,C,329.7255895,winter,recent_change,-23.13945944,-18.36914783,-16.32196751,-18,caution,caution
0.742873996,0.10573021,0.046123261,0.075272533,0.03,833.6607655,10.53661738,9.25429641,1.71358956,24.09514769,7.880381623,49.88066135,A,430.4188579,deep_winter,mixed,-21.84503859,-17.8687299,-14.30372875,-23,risk,risk
0.743998027,0.073347191,0.150118505,0.002536277,0.03,844.2620611,9.452692002,9.86841973,1.944390817,26.11407205,5.291389875,47.28687539,A,232.5570586,deep_winter,clean,-13.98329307,-9.986390163,-6.542354651,-23,risk,risk
0.482786054,0.29354368,0.164396453,0.029273813,0.03,849.1053558,8.549826925,7.581552305,2.626505636,27.21862608,7.858589843,47.7246427,B,277.0376445,deep_winter,recent_change,-13.64860759,-8.955788343,-7.36945086,-23,risk,risk
0.834897082,0.104942003,0.004168867,0.025992048,0.03,831.9627181,12.22650949,9.67943522,1.610631845,20.61196976,7.061844075,51.15715044,B,211.0485832,deep_winter,mixed,-22.89359274,-19.48796245,-14.3285066,-23,risk,risk
0.734835017,0.162515593,0.026935071,0.045714319,0.03,837.5380461,10.75134994,11.46811243,2.582940614,24.53475902,9.526687484,49.75162977,A,378.615184,winter,mixed,-15.96572869,-13.07896804,-8.571881021,-18,risk,risk
0.827282967,0.079469939,0.002577541,0.060669552,0.03,831.460037,11.88343667,8.170264007,1.813046934,22.0473675,7.396102292,51.21700267,A,215.9058028,deep_winter,recent_change,-21.90045174,-19.29712652,-16.68975961,-23,risk,risk
0.700849598,0.089820281,0.131264508,0.048065613,0.03,837.0345585,9.260814011,8.617760281,1.647026688,24.34990029,7.444579006,49.25347966,none,0.0,deep_winter,clean,-6.3026721,-2.737966372,1.938128075,-23,risk,risk
0.812171626,0.041020308,0.029222286,0.08758578,0.03,830.627156,12.45427869,8.480807195,2.13897672,22.22057916,7.239390719,52.25237042,A,343.3113516,deep_winter,mixed,-23.96479246,-20.33128826,-15.73590992,-23,caution,risk
0.733289727,0.020899338,0.118937856,0.096873079,0.03,837.0137605,11.50195326,7.918735525,1.18503017,25.33909113,5.376673881,50.44109942,A,86.83785726,winter,clean,-18.33271895,-15.90126664,-12.91027502,-18,caution,caution
0.790470365,0.008104376,0.083131763,0.088293496,0.03,831.1913586,10.6883313,8.475484552,1.656905906,20.76737225,7.483708992,49.66852053,A,138.801398,winter,clean,-19.74960416,-15.21205197,-14.51249776,-18,caution,caution
0.696177169,0.222064959,0.04743531,0.004322561,0.03,838.3347006,8.954692923,10.50163522,2.855046215,23.98284544,6.565406684,51.51159368,A,244.4705302,deep_winter,mixed,-11.85096836,-7.682062224,-5.943885754,-23,risk,risk
0.563836017,0.289426706,0.106534406,0.010202872,0.03,844.6493524,7.949609693,9.157360329,2.504068196,24.43650252,9.388390025,48.54589469,C,378.1197493,deep_winter,clean,-20.14531386,-16.58195597,-13.8480717,-23,risk,risk
0.714269247,0.184679866,0.048041316,0.023009571,0.03,837.6845798,11.17740198,10.05421065,2.152065189,24.59623108,6.463381079,49.97262178,C,222.8944237,winter,recent_change,-17.88632411,-14.77475586,-11.84344765,-18,risk,risk
0.652598308,0.19535937,0.112111696,0.009930626,0.03,842.796708,9.227950976,9.314451612,2.109547574,22.65322199,5.536818101,47.90954474,B,214.0385862,winter,recent_change,-21.05768843,-17.3446979,-13.93743807,-18,caution,caution
0.660846197,0.074532637,0.195348214,0.039272952,0.03,843.9836982,9.612797616,8.970633379,1.64057907,27.2396695,8.097197311,45.93773331,A,210.578678,winter,recent_change,-14.45139319,-12.14217622,-8.361931137,-18,risk,risk
0.625647727,0.218760466,0.073398775,0.052193033,0.03,841.2715097,10.54083667,8.896099961,2.001723689,24.71992771,7.209090337,48.10414102,A,274.6039502,deep_winter,clean,-18.68089758,-14.67339522,-10.01951358,-23,risk,risk
0.696570355,0.058392377,0.130597821,0.084439446,0.03,838.3307844,11.18090915,7.582486391,1.705525401,25.24869138,7.592433017,49.86143496,A,75.78157287,winter,clean,-17.72257372,-13.00514584,-11.04114456,-18,risk,risk
0.736368168,0.078597527,0.14509835,0.009935954,0.03,841.7462871,9.840411455,9.401510155,1.85328199,25.03466459,8.188321137,50.58718416,A,319.6773664,winter,mixed,-18.24757813,-16.00534665,-12.85982063,-18,caution,caution
0.74398389,0.045703621,0.122971029,0.05734146,0.03,838.2753227,10.35855767,9.524674355,1.353355534,27.60718611,7.375738211,49.13123265,none,0.0,winter,mixed,-5.147105855,-1.168408736,0.782887349,-18,risk,risk
0.658404602,0.167723301,0.060805143,0.083066953,0.03,835.9135461,10.07319194,8.193849645,2.161572677,23.92783858,6.218264154,49.86748494,C,450.4912876,deep_winter,clean,-28.71864607,-23.97663866,-22.74984665,-23,normal,normal
0.630165559,0.176052745,0.12695006,0.036831637,0.03,845.6083379,8.545237741,8.9944757,1.458328634,26.80811062,8.288219312,49.17358259,C,166.5564683,winter,clean,-19.25075174,-16.23610334,-12.49224384,-18,caution,caution
0.504443162,0.282165213,0.156220655,0.02717097,0.03,847.3734374,8.695144798,8.62242129,2.134820654,26.84604666,7.02032989,46.97172943,C,216.1659182,deep_winter,clean,-11.91196551,-9.735559293,-6.211596622,-23,risk,risk
0.802063011,0.025966144,0.056292744,0.085678101,0.03,832.8175391,10.74680739,8.419292886,1.428274622,20.8029783,9.64548143,52.4106426,A,320.5480944,winter,mixed,-23.23226259,-18.85656826,-16.73120145,-18,caution,normal
0.603367123,0.187910446,0.168525954,0.010196477,0.03,847.221241,9.314583972,7.681907285,2.687467805,27.57712694,7.23450867,48.0374973,A,262.3700933,deep_winter,recent_change,-13.39043014,-11.02627277,-5.427445029,-23,risk,risk
0.728913767,0.162090538,0.014141626,0.064854069,0.03,834.0181214,11.84497748,9.806247743,2.012905396,24.26791709,8.956619927,50.63772551,A,214.3512323,winter,clean,-20.22536608,-18.01180538,-13.08286939,-18,caution,caution
0.583654668,0.267668955,0.076655967,0.04202041,0.03,841.4376377,11.03799808,8.71808732,1.729458445,25.4042251,6.549817832,49.44280925,B,431.480997,deep_winter,clean,-24.19605144,-20.28625939,-16.26276037,-23,caution,caution
0.454701361,0.284213331,0.154875,0.076210308,0.03,848.3211847,9.913078599,8.148593342,1.857823507,29.1387306,9.204345331,48.15521239,B,271.5406796,deep_winter,clean,-18.79407069,-14.98726341,-9.866597623,-23,risk,risk
